sequence,frame,cg_v2_file,he_file,expected_sequence_frames,sequence_common_frames,sequence_cg_frames,sequence_he_frames,missing_cg_count,missing_he_count
VirtualLife,0021,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0021.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0021.ply,196,196,196,196,0,0
VirtualLife,0022,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0022.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0022.ply,196,196,196,196,0,0
VirtualLife,0023,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0023.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0023.ply,196,196,196,196,0,0
VirtualLife,0024,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0024.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0024.ply,196,196,196,196,0,0
VirtualLife,0025,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0025.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0025.ply,196,196,196,196,0,0
VirtualLife,0026,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0026.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0026.ply,196,196,196,196,0,0
VirtualLife,0027,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0027.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0027.ply,196,196,196,196,0,0
VirtualLife,0028,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0028.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0028.ply,196,196,196,196,0,0
VirtualLife,0029,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0029.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0029.ply,196,196,196,196,0,0
VirtualLife,0030,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0030.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0030.ply,196,196,196,196,0,0
VirtualLife,0031,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0031.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0031.ply,196,196,196,196,0,0
VirtualLife,0032,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0032.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0032.ply,196,196,196,196,0,0
VirtualLife,0033,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0033.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0033.ply,196,196,196,196,0,0
VirtualLife,0034,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0034.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0034.ply,196,196,196,196,0,0
VirtualLife,0035,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0035.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0035.ply,196,196,196,196,0,0
VirtualLife,0036,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0036.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0036.ply,196,196,196,196,0,0
VirtualLife,0037,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0037.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0037.ply,196,196,196,196,0,0
VirtualLife,0038,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0038.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0038.ply,196,196,196,196,0,0
VirtualLife,0039,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0039.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0039.ply,196,196,196,196,0,0
VirtualLife,0040,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0040.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0040.ply,196,196,196,196,0,0
VirtualLife,0041,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0041.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0041.ply,196,196,196,196,0,0
VirtualLife,0042,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0042.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0042.ply,196,196,196,196,0,0
VirtualLife,0043,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0043.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0043.ply,196,196,196,196,0,0
VirtualLife,0044,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0044.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0044.ply,196,196,196,196,0,0
VirtualLife,0045,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0045.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0045.ply,196,196,196,196,0,0
VirtualLife,0046,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0046.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0046.ply,196,196,196,196,0,0
VirtualLife,0047,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0047.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0047.ply,196,196,196,196,0,0
VirtualLife,0048,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0048.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0048.ply,196,196,196,196,0,0
VirtualLife,0049,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0049.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0049.ply,196,196,196,196,0,0
VirtualLife,0050,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0050.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0050.ply,196,196,196,196,0,0
VirtualLife,0051,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0051.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0051.ply,196,196,196,196,0,0
VirtualLife,0052,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0052.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0052.ply,196,196,196,196,0,0
VirtualLife,0053,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0053.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0053.ply,196,196,196,196,0,0
VirtualLife,0054,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0054.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0054.ply,196,196,196,196,0,0
VirtualLife,0055,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0055.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0055.ply,196,196,196,196,0,0
VirtualLife,0056,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0056.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0056.ply,196,196,196,196,0,0
VirtualLife,0057,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0057.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0057.ply,196,196,196,196,0,0
VirtualLife,0058,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0058.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0058.ply,196,196,196,196,0,0
VirtualLife,0059,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0059.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0059.ply,196,196,196,196,0,0
VirtualLife,0060,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0060.ply,196,196,196,196,0,0
VirtualLife,0061,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0061.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0061.ply,196,196,196,196,0,0
VirtualLife,0062,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0062.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0062.ply,196,196,196,196,0,0
VirtualLife,0063,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0063.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0063.ply,196,196,196,196,0,0
VirtualLife,0064,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0064.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0064.ply,196,196,196,196,0,0
VirtualLife,0065,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0065.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0065.ply,196,196,196,196,0,0
VirtualLife,0066,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0066.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0066.ply,196,196,196,196,0,0
VirtualLife,0067,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0067.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0067.ply,196,196,196,196,0,0
VirtualLife,0068,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0068.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0068.ply,196,196,196,196,0,0
VirtualLife,0069,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0069.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0069.ply,196,196,196,196,0,0
VirtualLife,0070,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0070.ply,196,196,196,196,0,0
VirtualLife,0071,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0071.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0071.ply,196,196,196,196,0,0
VirtualLife,0072,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0072.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0072.ply,196,196,196,196,0,0
VirtualLife,0073,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0073.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0073.ply,196,196,196,196,0,0
VirtualLife,0074,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0074.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0074.ply,196,196,196,196,0,0
VirtualLife,0075,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0075.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0075.ply,196,196,196,196,0,0
VirtualLife,0076,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0076.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0076.ply,196,196,196,196,0,0
VirtualLife,0077,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0077.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0077.ply,196,196,196,196,0,0
VirtualLife,0078,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0078.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0078.ply,196,196,196,196,0,0
VirtualLife,0079,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0079.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0079.ply,196,196,196,196,0,0
VirtualLife,0080,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0080.ply,196,196,196,196,0,0
VirtualLife,0081,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0081.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0081.ply,196,196,196,196,0,0
VirtualLife,0082,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0082.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0082.ply,196,196,196,196,0,0
VirtualLife,0083,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0083.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0083.ply,196,196,196,196,0,0
VirtualLife,0084,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0084.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0084.ply,196,196,196,196,0,0
VirtualLife,0085,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0085.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0085.ply,196,196,196,196,0,0
VirtualLife,0086,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/cg/15fps/VirtualLife_UVG-CWI-DQPC_CG_15_0_195_0086.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/VirtualLife/he/15fps/VirtualLife_UVG-CWI-DQPC_HE_15_0_195_0086.ply,196,196,196,196,0,0
